271,跔,ku,,蹲,跔佇遐、罔跔,,[sound:minnan700-271-跔.mp3],[sound:minnan700-271-跔佇遐.mp3],[sound:minnan700-271-罔跔.mp3],,,,閩南語
272,掛,kuà,,掛、戴、登記,掛目鏡、掛號,,[sound:minnan700-272-掛.mp3],[sound:minnan700-272-掛目鏡.mp3],[sound:minnan700-272-掛號.mp3],,,,閩南語
273,蓋,kuà,,蓋子,鼎蓋,,[sound:minnan700-273-蓋.mp3],[sound:minnan700-273-鼎蓋.mp3],,,,,閩南語
274,慣勢,kuàn-sì,kuìnn-sì、kuàinn-sì,習慣,會慣勢、真慣勢,,[sound:minnan700-274-慣勢.mp3],[sound:minnan700-274-會慣勢.mp3],[sound:minnan700-274-真慣勢.mp3],,,,閩南語
275,懸,kuân,,高,山真懸、價數真懸,峘,[sound:minnan700-275-懸.mp3],[sound:minnan700-275-山真懸.mp3],[sound:minnan700-275-價數真懸.mp3],,,,閩南語
276,乾,kuann,,乾,肉乾、豆乾,,[sound:minnan700-276-乾.mp3],[sound:minnan700-276-肉乾.mp3],[sound:minnan700-276-豆乾.mp3],,,,閩南語
277,寒,kuânn,,寒、冷,寒天、寒人、寒著,,[sound:minnan700-277-寒.mp3],[sound:minnan700-277-寒天.mp3],[sound:minnan700-277-寒人.mp3],[sound:minnan700-277-寒著.mp3],,,閩南語
278,瓜仔哖,kue-á-nî,,小黃瓜,瓜仔哖炒豬肉,,[sound:minnan700-278-瓜仔哖.mp3],[sound:minnan700-278-瓜仔哖炒豬肉.mp3],,,,,閩南語
279,粿,kué,ké、kér,粿,鹹粿、炊粿,,[sound:minnan700-279-粿.mp3],[sound:minnan700-279-鹹粿.mp3],[sound:minnan700-279-炊粿.mp3],,,,閩南語
280,果子,kué-tsí,ké-tsí、kér-tsí,水果,食果子拜樹頭、果子園,,[sound:minnan700-280-果子.mp3],[sound:minnan700-280-食果子拜樹頭.mp3],[sound:minnan700-280-果子園.mp3],,,,閩南語
281,橛,kueh̍,,截(量詞),一橛甘蔗,,[sound:minnan700-281-橛.mp3],[sound:minnan700-281-一橛甘蔗.mp3],,,,,閩南語
282,胿,kui,,嗉囊、囊狀物、食道,雞胿、頷胿,,[sound:minnan700-282-胿.mp3],[sound:minnan700-282-雞胿.mp3],[sound:minnan700-282-頷胿.mp3],,,,閩南語
283,規,kui,,規、整個,規家伙仔、規个,歸,[sound:minnan700-283-規.mp3],[sound:minnan700-283-規家伙仔.mp3],[sound:minnan700-283-規个.mp3],,,,閩南語
284,規氣,kui-khì,,乾脆,規氣倩人較直、按呢較規氣,歸氣,[sound:minnan700-284-規氣.mp3],[sound:minnan700-284-規氣倩人較直.mp3],[sound:minnan700-284-按呢較規氣.mp3],,,,閩南語
285,幾若,kuí-nā,kún-nā,好幾,幾若百萬、幾若擺,,[sound:minnan700-285-幾若.mp3],[sound:minnan700-285-幾若百萬.mp3],[sound:minnan700-285-幾若擺.mp3],,,,閩南語
286,骨力,kut-la̍t,,勤勞、努力,真骨力、骨力做,搰力,[sound:minnan700-286-骨力.mp3],[sound:minnan700-286-真骨力.mp3],[sound:minnan700-286-骨力做.mp3],,,,閩南語
287,蜊仔,lâ-á,,蜆,鹹蜊仔,,[sound:minnan700-287-蜊仔.mp3],[sound:minnan700-287-鹹蜊仔.mp3],,,,,閩南語
288,蟧蜈,lâ-giâ,,長腳大蜘蛛,囡仔會驚蟧蜈,,[sound:minnan700-288-蟧蜈.mp3],[sound:minnan700-288-囡仔會驚蟧蜈.mp3],,,,,閩南語
289,垃圾,lah-sap,lap-sap,骯髒,垃圾衫、塗跤垃圾,,[sound:minnan700-289-垃圾.mp3],[sound:minnan700-289-垃圾衫.mp3],[sound:minnan700-289-塗跤垃圾.mp3],,,,閩南語
290,內,lāi,,內、裡,厝內、內裡,裡,[sound:minnan700-290-內.mp3],[sound:minnan700-290-厝內.mp3],[sound:minnan700-290-內裡.mp3],,,,閩南語
291,橐,lak,,口袋,橐袋仔,,[sound:minnan700-291-橐.mp3],[sound:minnan700-291-橐袋仔.mp3],,,,,閩南語
292,落,lak,,落、掉,落漆、落毛,,[sound:minnan700-292-落.mp3],[sound:minnan700-292-落漆.mp3],[sound:minnan700-292-落毛.mp3],,,,閩南語
293,荏懶,lám-nuā,,散漫、邋遢、懶惰,貧惰閣荏懶,荏爛,[sound:minnan700-293-荏懶.mp3],[sound:minnan700-293-貧惰閣荏懶.mp3],,,,,閩南語
294,咱,lán,,我們、我們的,咱人、咱查某囝,,[sound:minnan700-294-咱.mp3],[sound:minnan700-294-咱人.mp3],[sound:minnan700-294-咱查某囝.mp3],,,,閩南語
295,人,lâng,,人,好人、讀冊人,儂,[sound:minnan700-295-人.mp3],[sound:minnan700-295-好人.mp3],[sound:minnan700-295-讀冊人.mp3],,,,閩南語
296,人客,lâng-kheh,,客人,人客的要求、人客廳、請人客,儂客,[sound:minnan700-296-人客.mp3],[sound:minnan700-296-人客的要求.mp3],[sound:minnan700-296-人客廳.mp3],[sound:minnan700-296-請人客.mp3],,,閩南語
297,籠床,lâng-sn̂g,,蒸籠,竹仔籠床、籠床蓋,,[sound:minnan700-297-籠床.mp3],[sound:minnan700-297-竹仔籠床.mp3],[sound:minnan700-297-籠床蓋.mp3],,,,閩南語
298,弄,lāng,,舞弄、逗弄、耍,弄獅、戲弄、變猴弄,,[sound:minnan700-298-弄.mp3],[sound:minnan700-298-弄獅.mp3],[sound:minnan700-298-戲弄.mp3],[sound:minnan700-298-變猴弄.mp3],,,閩南語
299,塌,lap,,塌、凹,塌落來、塌底,,[sound:minnan700-299-塌.mp3],[sound:minnan700-299-塌落來.mp3],[sound:minnan700-299-塌底.mp3],,,,閩南語
300,扭,láu,náu,扭傷,跤骨扭著,,[sound:minnan700-300-扭.mp3],[sound:minnan700-300-跤骨扭著.mp3],,,,,閩南語
301,落,làu,,洩出、丟失、脫落,落風、落屎、落氣、落褲,,[sound:minnan700-301-落.mp3],[sound:minnan700-301-落風.mp3],[sound:minnan700-301-落屎.mp3],[sound:minnan700-301-落氣.mp3],[sound:minnan700-301-落褲.mp3],,閩南語
302,老歲仔,lāu-huè-á,lāu-hè-á、lāu-hèr-á,老人、老頭子,老歲仔人、老歲仔目,老伙仔,[sound:minnan700-302-老歲仔.mp3],[sound:minnan700-302-老歲仔人.mp3],[sound:minnan700-302-老歲仔目.mp3],,,,閩南語
303,咧,leh,,在、正在,有佇咧、佇咧睏,,[sound:minnan700-303-咧.mp3],[sound:minnan700-303-有佇咧.mp3],[sound:minnan700-303-佇咧睏.mp3],,,,閩南語
304,你,lí,lír、lú,你、妳、汝,你緊去、你佮我,汝,[sound:minnan700-304-你.mp3],[sound:minnan700-304-你緊去.mp3],[sound:minnan700-304-你佮我.mp3],,,,閩南語
305,掠,lia̍h,,抓,掠魚仔、掠包,,[sound:minnan700-305-掠.mp3],[sound:minnan700-305-掠魚仔.mp3],[sound:minnan700-305-掠包.mp3],,,,閩南語
306,連鞭,liâm-mi,liâm-pinn,馬上、立刻,連鞭來,臨邊,[sound:minnan700-306-連鞭.mp3],[sound:minnan700-306-連鞭來.mp3],,,,,閩南語
307,輪,lián,,輪子、鍊條,換輪、落輪,碾、輾、輦,[sound:minnan700-307-輪.mp3],[sound:minnan700-307-換輪.mp3],[sound:minnan700-307-落輪.mp3],,,,閩南語
308,撚,lián,,撚、搓,撚耳仔、撚喙鬚,,[sound:minnan700-308-撚.mp3],[sound:minnan700-308-撚耳仔.mp3],[sound:minnan700-308-撚喙鬚.mp3],,,,閩南語
309,輾,liàn,lìn,滾動、圈(量詞),佇塗跤輾、踅三輾,,[sound:minnan700-309-輾.mp3],[sound:minnan700-309-佇塗跤輾.mp3],[sound:minnan700-309-踅三輾.mp3],,,,閩南語
310,粒仔,lia̍p-á,,瘡,生粒仔,,[sound:minnan700-310-粒仔.mp3],[sound:minnan700-310-生粒仔.mp3],,,,,閩南語
311,啉,lim,,喝,啉水、真好啉,飲,[sound:minnan700-311-啉.mp3],[sound:minnan700-311-啉水.mp3],[sound:minnan700-311-真好啉.mp3],,,,閩南語
312,恁,lín,,你們、你的、你們的,恁三个、恁兜、恁學校,,[sound:minnan700-312-恁.mp3],[sound:minnan700-312-恁三个.mp3],[sound:minnan700-312-恁兜.mp3],[sound:minnan700-312-恁學校.mp3],,,閩南語
313,奶,ling,ni、lin,乳房、奶、內胎,奶仔、牛奶、內奶,乳,[sound:minnan700-313-奶.mp3],[sound:minnan700-313-奶仔.mp3],[sound:minnan700-313-牛奶.mp3],[sound:minnan700-313-內奶.mp3],,,閩南語
314,冗,līng,,鬆、寬,褲頭傷冗、索仔冗去,,[sound:minnan700-314-冗.mp3],[sound:minnan700-314-褲頭傷冗.mp3],[sound:minnan700-314-索仔冗去.mp3],,,,閩南語
315,冗,liōng,,寬裕、留餘裕,錢愛紮較冗、冗十分鐘,,[sound:minnan700-315-冗.mp3],[sound:minnan700-315-錢愛紮較冗.mp3],[sound:minnan700-315-冗十分鐘.mp3],,,,閩南語
316,冗剩,liōng-siōng,liōng-sīng,寬裕、有餘裕,傷冗剩、時間猶真冗剩,,[sound:minnan700-316-冗剩.mp3],[sound:minnan700-316-傷冗剩.mp3],[sound:minnan700-316-時間猶真冗剩.mp3],,,,閩南語
317,鈕,liú,,鈕釦、扣上,鈕仔、鈕鈕仔,紐,[sound:minnan700-317-鈕.mp3],[sound:minnan700-317-鈕仔.mp3],[sound:minnan700-317-鈕鈕仔.mp3],,,,閩南語
318,扭搦,liú-la̍k,,處理、掌管,足歹扭搦、僫扭搦,,[sound:minnan700-318-扭搦.mp3],[sound:minnan700-318-足歹扭搦.mp3],[sound:minnan700-318-僫扭搦.mp3],,,,閩南語
319,扭掠,liú-lia̍h,,敏捷,跤手誠扭掠、伊動作扭掠,,[sound:minnan700-319-扭掠.mp3],[sound:minnan700-319-跤手誠扭掠.mp3],[sound:minnan700-319-伊動作扭掠.mp3],,,,閩南語
320,餾,liū,,再蒸、重提,餾凊飯、莫閣餾矣,,[sound:minnan700-320-餾.mp3],[sound:minnan700-320-餾凊飯.mp3],[sound:minnan700-320-莫閣餾矣.mp3],,,,閩南語
321,落,lo̍h,,下、降、放入、入(睡),落車、落雨、落肥、睏落眠,,[sound:minnan700-321-落.mp3],[sound:minnan700-321-落車.mp3],[sound:minnan700-321-落雨.mp3],[sound:minnan700-321-落肥.mp3],[sound:minnan700-321-睏落眠.mp3],,閩南語
322,橐,lok,,裝、套、袋子,橐起來、手橐仔,簏,[sound:minnan700-322-橐.mp3],[sound:minnan700-322-橐起來.mp3],[sound:minnan700-322-手橐仔.mp3],,,,閩南語
323,漉喙,lo̍k-tshuì,go̍k-tshuì,漱口,物件食了著愛漉喙,,[sound:minnan700-323-漉喙.mp3],[sound:minnan700-323-物件食了著愛漉喙.mp3],,,,,閩南語
324,攏,lóng,,都、皆、全部,攏是、攏總,,[sound:minnan700-324-攏.mp3],[sound:minnan700-324-攏是.mp3],[sound:minnan700-324-攏總.mp3],,,,閩南語
325,挵,lòng,,撞、擊、敲,車挵著人、挵門、挵大鼓,,[sound:minnan700-325-挵.mp3],[sound:minnan700-325-車挵著人.mp3],[sound:minnan700-325-挵門.mp3],[sound:minnan700-325-挵大鼓.mp3],,,閩南語
326,惱,lóo,,惱、令人生氣,惱死、氣惱、氣身惱命,,[sound:minnan700-326-惱.mp3],[sound:minnan700-326-惱死.mp3],[sound:minnan700-326-氣惱.mp3],[sound:minnan700-326-氣身惱命.mp3],,,閩南語
327,勞力,lóo-la̍t,,感謝(別人的幫忙或服務),真勞力,擼力,[sound:minnan700-327-勞力.mp3],[sound:minnan700-327-真勞力.mp3],,,,,閩南語
328,露螺,lōo-lê,lòo-lê,蝸牛,抾露螺飼鴨,,[sound:minnan700-328-露螺.mp3],[sound:minnan700-328-抾露螺飼鴨.mp3],,,,,閩南語
329,攄,lu,,推剪、推移,攄仔、攄頭毛、倒退攄、攄來攄去,,[sound:minnan700-329-攄.mp3],[sound:minnan700-329-攄仔.mp3],[sound:minnan700-329-攄頭毛.mp3],[sound:minnan700-329-倒退攄.mp3],[sound:minnan700-329-攄來攄去.mp3],,閩南語
330,鑢,lù,,出力刷洗、嚴重磨擦,鑢鼎、鑢破皮,,[sound:minnan700-330-鑢.mp3],[sound:minnan700-330-鑢鼎.mp3],[sound:minnan700-330-鑢破皮.mp3],,,,閩南語
331,捋,lua̍h,,梳子、梳、撫,捋仔、捋頭鬃、心肝頭捋捋咧,,[sound:minnan700-331-捋.mp3],[sound:minnan700-331-捋仔.mp3],[sound:minnan700-331-捋頭鬃.mp3],[sound:minnan700-331-心肝頭捋捋咧.mp3],,,閩南語
332,蕊,luí,,朵(量詞)、隻(量詞),一蕊花、花蕊、兩蕊目睭,,[sound:minnan700-332-蕊.mp3],[sound:minnan700-332-一蕊花.mp3],[sound:minnan700-332-花蕊.mp3],[sound:minnan700-332-兩蕊目睭.mp3],,,閩南語
333,忍,lún,,忍耐,小忍咧就過去、袂忍得、吞忍,,[sound:minnan700-333-忍.mp3],[sound:minnan700-333-小忍咧就過去.mp3],[sound:minnan700-333-袂忍得.mp3],[sound:minnan700-333-吞忍.mp3],,,閩南語
334,毋,m̄,,不,毋好、毋免,不、呣、唔,[sound:minnan700-334-毋.mp3],[sound:minnan700-334-毋好.mp3],[sound:minnan700-334-毋免.mp3],,,,閩南語
335,毋過,m̄-koh,m̄-kò/m̄-kù,不過、但是,"想欲買,毋過無錢。",毋閣,[sound:minnan700-335-毋過.mp3],"[sound:minnan700-335-想欲買,毋過無錢。.mp3]",,,,,閩南語
336,毋但,m̄-nā,m̄-niā,不但、不只是、不止,毋但按呢,毋爾,[sound:minnan700-336-毋但.mp3],[sound:minnan700-336-毋但按呢.mp3],,,,,閩南語
337,媽,má,,祖母、媽祖、女神,阿媽、北港媽、觀音媽,,[sound:minnan700-337-媽.mp3],[sound:minnan700-337-阿媽.mp3],[sound:minnan700-337-北港媽.mp3],[sound:minnan700-337-觀音媽.mp3],,,閩南語
338,嘛,mā,,也,按呢嘛好、我嘛知,,[sound:minnan700-338-嘛.mp3],[sound:minnan700-338-按呢嘛好.mp3],[sound:minnan700-338-我嘛知.mp3],,,,閩南語
339,莫,mài,,甭、別、不要,莫去、莫講,勿、,[sound:minnan700-339-莫.mp3],[sound:minnan700-339-莫去.mp3],[sound:minnan700-339-莫講.mp3],,,,閩南語
340,暝,mê,mî,夜、晚,暝日、無暝無日,,[sound:minnan700-340-暝.mp3],[sound:minnan700-340-暝日.mp3],[sound:minnan700-340-無暝無日.mp3],,,,閩南語
341,糜,muê,bê/muâi/bêr/mâi,稀飯,番薯糜、鹹糜,,[sound:minnan700-341-糜.mp3],[sound:minnan700-341-番薯糜.mp3],[sound:minnan700-341-鹹糜.mp3],,,,閩南語
342,嚨喉,nâ-âu,,咽喉、喉嚨,嚨喉發炎、嚨喉空,,[sound:minnan700-342-嚨喉.mp3],[sound:minnan700-342-嚨喉發炎.mp3],[sound:minnan700-342-嚨喉空.mp3],,,,閩南語
343,若,nā,,若、如果,早若知、若是,,[sound:minnan700-343-若.mp3],[sound:minnan700-343-早若知.mp3],[sound:minnan700-343-若是.mp3],,,,閩南語
344,躡,neh,nih,踮,躡跤尾,,[sound:minnan700-344-躡.mp3],[sound:minnan700-344-躡跤尾.mp3],,,,,閩南語
345,䘼,ńg,uínn,衣袖、袖子,手䘼、長䘼、短䘼,,[sound:minnan700-345-䘼.mp3],[sound:minnan700-345-手䘼.mp3],[sound:minnan700-345-長䘼.mp3],[sound:minnan700-345-短䘼.mp3],,,閩南語
346,黃梔仔花,n̂g-ki-á-hue,n̂g-kinn-á-hue,梔子花、黃梔花,黃梔仔花足芳,,[sound:minnan700-346-黃梔仔花.mp3],[sound:minnan700-346-黃梔仔花足芳.mp3],,,,,閩南語
347,夾,ngeh,ngueh/gueh/geh,鑷子、鉗子、夾,火夾、夾菜,,[sound:minnan700-347-夾.mp3],[sound:minnan700-347-火夾.mp3],[sound:minnan700-347-夾菜.mp3],,,,閩南語
348,莢,ngeh,ngueh、gueh、kueh、kereh,豆莢、量詞,豆莢、一莢,,[sound:minnan700-348-莢.mp3],[sound:minnan700-348-豆莢.mp3],[sound:minnan700-348-一莢.mp3],,,,閩南語
349,挾,ngeh̍,ngueh̍/gueh̍/ger̍eh,夾,挾佇中央、挾牢咧,,[sound:minnan700-349-挾.mp3],[sound:minnan700-349-挾佇中央.mp3],[sound:minnan700-349-挾牢咧.mp3],,,,閩南語
350,擽,ngiau,,搔(癢)、癢(的感覺),驚人擽、心內擽擽,搔,[sound:minnan700-350-擽.mp3],[sound:minnan700-350-驚人擽.mp3],[sound:minnan700-350-心內擽擽.mp3],,,,閩南語
351,拈,ni,,拈、取,偷拈、桌頂拈柑,,[sound:minnan700-351-拈.mp3],[sound:minnan700-351-偷拈.mp3],[sound:minnan700-351-桌頂拈柑.mp3],,,,閩南語
352,鳥鼠,niáu-tshí,niáu-tshír、niáu-tshú、nóo-tshír,老鼠,飼鳥鼠咬布袋、鳥鼠仔冤,,[sound:minnan700-352-鳥鼠.mp3],[sound:minnan700-352-飼鳥鼠咬布袋.mp3],[sound:minnan700-352-鳥鼠仔冤.mp3],,,,閩南語
353,娘囝,niû-kiánn,niô-kiánn,娘子、妻子,好娘囝,娘子,[sound:minnan700-353-娘囝.mp3],[sound:minnan700-353-好娘囝.mp3],,,,,閩南語
354,軁,nǹg,,穿過、鑽營,軁磅空、軁鑽,鑽,[sound:minnan700-354-軁.mp3],[sound:minnan700-354-軁磅空.mp3],[sound:minnan700-354-軁鑽.mp3],,,,閩南語
355,卵,nn̄g,nuī,蛋,雞卵、鴨卵、卵仁,,[sound:minnan700-355-卵.mp3],[sound:minnan700-355-雞卵.mp3],[sound:minnan700-355-鴨卵.mp3],[sound:minnan700-355-卵仁.mp3],,,閩南語
356,撋,nuá,,(用力)推揉、搓洗,撋粿、撋鹹菜、撋衫,,[sound:minnan700-356-撋.mp3],[sound:minnan700-356-撋粿.mp3],[sound:minnan700-356-撋鹹菜.mp3],[sound:minnan700-356-撋衫.mp3],,,閩南語
357,瀾,nuā,,口水,流喙瀾、收瀾,涎,[sound:minnan700-357-瀾.mp3],[sound:minnan700-357-流喙瀾.mp3],[sound:minnan700-357-收瀾.mp3],,,,閩南語
358,呵咾,o-ló,,讚美,呵咾學生、予人呵咾,阿咾、謳咾,[sound:minnan700-358-呵咾.mp3],[sound:minnan700-358-呵咾學生.mp3],[sound:minnan700-358-予人呵咾.mp3],,,,閩南語
359,蚵,ô,,蠔、牡蠣,蚵仔麵線、蚵仔煎,蠔,[sound:minnan700-359-蚵.mp3],[sound:minnan700-359-蚵仔麵線.mp3],[sound:minnan700-359-蚵仔煎.mp3],,,,閩南語
360,僫,oh,,困難、不容易、慢,真僫、僫講、行路較僫到,,[sound:minnan700-360-僫.mp3],[sound:minnan700-360-真僫.mp3],[sound:minnan700-360-僫講.mp3],[sound:minnan700-360-行路較僫到.mp3],,,閩南語
361,烏,oo,,黑,烏枋、烏人,,[sound:minnan700-361-烏.mp3],[sound:minnan700-361-烏枋.mp3],[sound:minnan700-361-烏人.mp3],,,,閩南語
362,烏暗,oo-àm,,黑暗、不明亮,社會烏暗、天色烏暗,,[sound:minnan700-362-烏暗.mp3],[sound:minnan700-362-社會烏暗.mp3],[sound:minnan700-362-天色烏暗.mp3],,,,閩南語
363,挖,óo,ué,挖、掘,挖空、挖耳空,,[sound:minnan700-363-挖.mp3],[sound:minnan700-363-挖空.mp3],[sound:minnan700-363-挖耳空.mp3],,,,閩南語
364,爸,pa,pâ、pah,爸,阿爸、爸爸,,[sound:minnan700-364-爸.mp3],[sound:minnan700-364-阿爸.mp3],[sound:minnan700-364-爸爸.mp3],,,,閩南語
365,瓶,pân,,瓶,花瓶、酒瓶、水瓶,,[sound:minnan700-365-瓶.mp3],[sound:minnan700-365-花瓶.mp3],[sound:minnan700-365-酒瓶.mp3],[sound:minnan700-365-水瓶.mp3],,,閩南語
366,範勢,pān-sè,,情況,看範勢伊袂來矣、看範勢才閣講,,[sound:minnan700-366-範勢.mp3],[sound:minnan700-366-看範勢伊袂來矣.mp3],[sound:minnan700-366-看範勢才閣講.mp3],,,,閩南語
367,枋,pang,,木板、板狀物,枋仔、枋寮、紙枋、鐵枋,,[sound:minnan700-367-枋.mp3],[sound:minnan700-367-枋仔.mp3],[sound:minnan700-367-枋寮.mp3],[sound:minnan700-367-紙枋.mp3],[sound:minnan700-367-鐵枋.mp3],,閩南語
368,爸,pē,,爸,爸母、老爸,,[sound:minnan700-368-爸.mp3],[sound:minnan700-368-爸母.mp3],[sound:minnan700-368-老爸.mp3],,,,閩南語
369,擘,peh,,剝開、睜開,擘柑仔、目睭擘金,,[sound:minnan700-369-擘.mp3],[sound:minnan700-369-擘柑仔.mp3],[sound:minnan700-369-目睭擘金.mp3],,,,閩南語
370,葩,pha,,盞、串,一葩電火、兩葩葡萄,,[sound:minnan700-370-葩.mp3],[sound:minnan700-370-一葩電火.mp3],[sound:minnan700-370-兩葩葡萄.mp3],,,,閩南語
371,拍,phah,,打、製造、刮除,拍鼓、拍鎖匙、拍鱗,打、扑,[sound:minnan700-371-拍.mp3],[sound:minnan700-371-拍鼓.mp3],[sound:minnan700-371-拍鎖匙.mp3],[sound:minnan700-371-拍鱗.mp3],,,閩南語
372,拍呃,phah-eh,,呃逆、噯氣、打嗝,無食假拍呃,拍嗝、扑呃,[sound:minnan700-372-拍呃.mp3],[sound:minnan700-372-無食假拍呃.mp3],,,,,閩南語
373,拍算,phah-sǹg,,打算、也許,拍算欲去日本、拍算會落雨,扑算,[sound:minnan700-373-拍算.mp3],[sound:minnan700-373-拍算欲去日本.mp3],[sound:minnan700-373-拍算會落雨.mp3],,,,閩南語
374,歹,pháinn,phái,壞、惡、難,歹腹肚、歹聲嗽、歹講,,[sound:minnan700-374-歹.mp3],[sound:minnan700-374-歹腹肚.mp3],[sound:minnan700-374-歹聲嗽.mp3],[sound:minnan700-374-歹講.mp3],,,閩南語
375,歹勢,pháinn-sè,phái-sì,不好意思、害羞,驚歹勢,,[sound:minnan700-375-歹勢.mp3],[sound:minnan700-375-驚歹勢.mp3],,,,,閩南語
376,揹,phāinn,,背(物),揹冊包、揹物件,,[sound:minnan700-376-揹.mp3],[sound:minnan700-376-揹冊包.mp3],[sound:minnan700-376-揹物件.mp3],,,,閩南語
377,芳,phang,,香,花真芳、米芳,香,[sound:minnan700-377-芳.mp3],[sound:minnan700-377-花真芳.mp3],[sound:minnan700-377-米芳.mp3],,,,閩南語
378,捀,phâng,,端,捀茶、捀菜,,[sound:minnan700-378-捀.mp3],[sound:minnan700-378-捀茶.mp3],[sound:minnan700-378-捀菜.mp3],,,,閩南語
379,冇,phànn,,不紮實、不實,冇冇、冇柴、冇粟、冇數,,[sound:minnan700-379-冇.mp3],[sound:minnan700-379-冇冇.mp3],[sound:minnan700-379-冇柴.mp3],[sound:minnan700-379-冇粟.mp3],[sound:minnan700-379-冇數.mp3],,閩南語
380,抨,phiann,piann,丟、扔、摔,物件四界抨、抨椅仔,,[sound:minnan700-380-抨.mp3],[sound:minnan700-380-物件四界抨.mp3],[sound:minnan700-380-抨椅仔.mp3],,,,閩南語
381,𥰔仔,phín-á,,笛子,歕𥰔仔,品仔,[sound:minnan700-381-𥰔仔.mp3],[sound:minnan700-381-歕𥰔仔.mp3],,,,,閩南語
382,鼻,phīnn,phī,鼻子、聞、鼻涕,鼻空、鼻看覓、流鼻,,[sound:minnan700-382-鼻.mp3],[sound:minnan700-382-鼻空.mp3],[sound:minnan700-382-鼻看覓.mp3],[sound:minnan700-382-流鼻.mp3],,,閩南語
383,粕,phoh,,粕、殘渣,甘蔗粕、檳榔粕,,[sound:minnan700-383-粕.mp3],[sound:minnan700-383-甘蔗粕.mp3],[sound:minnan700-383-檳榔粕.mp3],,,,閩南語
384,豐沛,phong-phài,phang-phài,豐盛,攢甲真豐沛,,[sound:minnan700-384-豐沛.mp3],[sound:minnan700-384-攢甲真豐沛.mp3],,,,,閩南語
385,捧,phóng,,捧,捧水、捧米,,[sound:minnan700-385-捧.mp3],[sound:minnan700-385-捧水.mp3],[sound:minnan700-385-捧米.mp3],,,,閩南語
386,膨,phòng,,膨、鼓脹、蓬鬆,膨紗、膨皮、膨鼠,胖,[sound:minnan700-386-膨.mp3],[sound:minnan700-386-膨紗.mp3],[sound:minnan700-386-膨皮.mp3],[sound:minnan700-386-膨鼠.mp3],,,閩南語
387,蘋果,phōng-kó,,蘋果,蘋果欉、蘋果汁,蓬果,[sound:minnan700-387-蘋果.mp3],[sound:minnan700-387-蘋果欉.mp3],[sound:minnan700-387-蘋果汁.mp3],,,,閩南語
388,鋪,phoo,,鋪、床鋪,鋪地毯、鋪路、總鋪,,[sound:minnan700-388-鋪.mp3],[sound:minnan700-388-鋪地毯.mp3],[sound:minnan700-388-鋪路.mp3],[sound:minnan700-388-總鋪.mp3],,,閩南語
389,舖,phòo,,舖、單位詞(十華里為一舖),店舖、總舖師、一舖路,,[sound:minnan700-389-舖.mp3],[sound:minnan700-389-店舖.mp3],[sound:minnan700-389-總舖師.mp3],[sound:minnan700-389-一舖路.mp3],,,閩南語
390,扶,phôo,,托著、巴結,扶起來、扶頂司,,[sound:minnan700-390-扶.mp3],[sound:minnan700-390-扶起來.mp3],[sound:minnan700-390-扶頂司.mp3],,,,閩南語
391,殕,phú,,霉、灰色、灰暗不明的,臭殕、殕色、殕殕,,[sound:minnan700-391-殕.mp3],[sound:minnan700-391-臭殕.mp3],[sound:minnan700-391-殕色.mp3],[sound:minnan700-391-殕殕.mp3],,,閩南語
392,批,phue,phe,信,一張批信、限時批,,[sound:minnan700-392-批.mp3],[sound:minnan700-392-一張批信.mp3],[sound:minnan700-392-限時批.mp3],,,,閩南語
393,呸,phuì,,吐、翻臉、呸,呸痰、起呸面、呸呸呸,,[sound:minnan700-393-呸.mp3],[sound:minnan700-393-呸痰.mp3],[sound:minnan700-393-起呸面.mp3],[sound:minnan700-393-呸呸呸.mp3],,,閩南語
394,潘,phun,,淘米水、餿水,潘愛回收、米潘,,[sound:minnan700-394-潘.mp3],[sound:minnan700-394-潘愛回收.mp3],[sound:minnan700-394-米潘.mp3],,,,閩南語
395,觱,pi,,哨子,歕觱仔,,[sound:minnan700-395-觱.mp3],[sound:minnan700-395-歕觱仔.mp3],,,,,閩南語
396,煏,piak,,炸、爆、裂,煏豬油、煏豆仔、煏開,,[sound:minnan700-396-煏.mp3],[sound:minnan700-396-煏豬油.mp3],[sound:minnan700-396-煏豆仔.mp3],[sound:minnan700-396-煏開.mp3],,,閩南語
397,便所,piān-sóo,,廁所,掃便所、便所邊,,[sound:minnan700-397-便所.mp3],[sound:minnan700-397-掃便所.mp3],[sound:minnan700-397-便所邊.mp3],,,,閩南語
398,摒,piànn,,打掃、倒,摒房間、摒糞埽,,[sound:minnan700-398-摒.mp3],[sound:minnan700-398-摒房間.mp3],[sound:minnan700-398-摒糞埽.mp3],,,,閩南語
399,拚,piànn,,拚,拍拚、拚命,,[sound:minnan700-399-拚.mp3],[sound:minnan700-399-拍拚.mp3],[sound:minnan700-399-拚命.mp3],,,,閩南語
400,撆,pih,,(將袖子或褲管)挽起,撆手䘼、撆褲跤,彆,[sound:minnan700-400-撆.mp3],[sound:minnan700-400-撆手䘼.mp3],[sound:minnan700-400-撆褲跤.mp3],,,,閩南語
401,貧惰,pîn-tuānn,pûn-tuānn、pân-tuānn,懶惰,貧惰人、貧惰骨,貧憚,[sound:minnan700-401-貧惰.mp3],[sound:minnan700-401-貧惰人.mp3],[sound:minnan700-401-貧惰骨.mp3],,,,閩南語
